State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa
Maharashtra,Chandrapur,Kharif,2013 - 2014,Other Kharif pulses,400.0,200.0,0.5
Maharashtra,Chandrapur,Kharif,2013 - 2014,Rice,160200.0,211300.0,1.32
Maharashtra,Chandrapur,Kharif,2013 - 2014,Sesamum,500.0,100.0,0.2
Maharashtra,Chandrapur,Kharif,2013 - 2014,Small millets,200.0,100.0,0.5
Maharashtra,Chandrapur,Rabi,2013 - 2014,Small millets,300.0,200.0,0.67
Maharashtra,Chandrapur,Kharif,2013 - 2014,Soyabean,142100.0,88400.0,0.62
Maharashtra,Chandrapur,Kharif,2013 - 2014,Urad,200.0,100.0,0.5
Maharashtra,Chandrapur,Rabi,2013 - 2014,Wheat,25600.0,28600.0,1.12
Maharashtra,Chandrapur,Kharif,2014 - 2015,Arhar/Tur,38200.0,19800.0,0.52
Maharashtra,Chandrapur,Kharif,2014 - 2015,Cotton(lint),123700.0,143900.0,1.16
Maharashtra,Chandrapur,Rabi,2014 - 2015,Gram,29100.0,12000.0,0.41
Maharashtra,Chandrapur,Rabi,2014 - 2015,Jowar,5900.0,2600.0,0.44
Maharashtra,Chandrapur,Kharif,2014 - 2015,Jowar,2800.0,11100.0,3.96
Maharashtra,Chandrapur,Rabi,2014 - 2015,Linseed,3400.0,1100.0,0.32
Maharashtra,Chandrapur,Kharif,2014 - 2015,Moong(Green Gram),600.0,200.0,0.33
Maharashtra,Chandrapur,Rabi,2014 - 2015,Other Rabi pulses,24700.0,5300.0,0.21
Maharashtra,Chandrapur,Kharif,2014 - 2015,Other Kharif pulses,1100.0,300.0,0.27
Maharashtra,Chandrapur,Kharif,2014 - 2015,Rice,141800.0,106700.0,0.75
Maharashtra,Chandrapur,Kharif,2014 - 2015,Small millets,1000.0,400.0,0.4
Maharashtra,Chandrapur,Rabi,2014 - 2015,Small millets,1300.0,300.0,0.23
Maharashtra,Chandrapur,Kharif,2014 - 2015,Soyabean,126200.0,64300.0,0.51
Maharashtra,Chandrapur,Whole Year,2014 - 2015,Sugarcane,100.0,9000.0,90.0
Maharashtra,Chandrapur,Kharif,2014 - 2015,Urad,200.0,100.0,0.5
Maharashtra,Chandrapur,Rabi,2014 - 2015,Wheat,24200.0,17800.0,0.74
Maharashtra,Chandrapur,Kharif,2015 - 2016,Arhar/Tur,38700.0,26200.0,0.68
Maharashtra,Chandrapur,Kharif,2015 - 2016,Castor seed,30.0,4.0,0.13
Maharashtra,Chandrapur,Kharif,2015 - 2016,Cotton(lint),156900.0,203200.0,1.3
Maharashtra,Chandrapur,Rabi,2015 - 2016,Gram,28600.0,18500.0,0.65
Maharashtra,Chandrapur,Rabi,2015 - 2016,Jowar,5700.0,2000.0,0.35
Maharashtra,Chandrapur,Kharif,2015 - 2016,Jowar,2700.0,1800.0,0.67
Maharashtra,Chandrapur,Rabi,2015 - 2016,Linseed,2000.0,400.0,0.2
Maharashtra,Chandrapur,Kharif,2015 - 2016,Maize,100.0,100.0,1.0
Maharashtra,Chandrapur,Kharif,2015 - 2016,Moong(Green Gram),600.0,200.0,0.33
Maharashtra,Chandrapur,Rabi,2015 - 2016,Other Rabi pulses,20800.0,8300.0,0.4
Maharashtra,Chandrapur,Kharif,2015 - 2016,Other Kharif pulses,1300.0,300.0,0.23
Maharashtra,Chandrapur,Kharif,2015 - 2016,Rice,137400.0,113200.0,0.82
Maharashtra,Chandrapur,Kharif,2015 - 2016,Sesamum,500.0,100.0,0.2
Maharashtra,Chandrapur,Kharif,2015 - 2016,Small millets,100.0,,0.0
Maharashtra,Chandrapur,Kharif,2015 - 2016,Soyabean,117100.0,59400.0,0.51
Maharashtra,Chandrapur,Whole Year,2015 - 2016,Sugarcane,100.0,6900.0,69.0
Maharashtra,Chandrapur,Kharif,2015 - 2016,Urad,200.0,0.0,0.0
Maharashtra,Chandrapur,Rabi,2015 - 2016,Wheat,20800.0,16200.0,0.78
Maharashtra,Chandrapur,Rabi,2015 - 2016,other oilseeds,700.0,300.0,0.43
Maharashtra,Chandrapur,Kharif,2016 - 2017,Arhar/Tur,40143.0,72902.0,1.82
Maharashtra,Chandrapur,Kharif,2016 - 2017,Bajra,33.0,11.0,0.33
Maharashtra,Chandrapur,Kharif,2016 - 2017,Cotton(lint),162800.0,549300.0,3.37
Maharashtra,Chandrapur,Rabi,2016 - 2017,Gram,27900.0,15500.0,0.56
Maharashtra,Chandrapur,Rabi,2016 - 2017,Jowar,4300.0,2700.0,0.63
Maharashtra,Chandrapur,Kharif,2016 - 2017,Jowar,2700.0,1000.0,0.37
Maharashtra,Chandrapur,Rabi,2016 - 2017,Linseed,900.0,200.0,0.22
Maharashtra,Chandrapur,Kharif,2016 - 2017,Maize,30.0,83.0,2.77
Maharashtra,Chandrapur,Kharif,2016 - 2017,Moong(Green Gram),602.0,73.0,0.12
Maharashtra,Chandrapur,Rabi,2016 - 2017,Other Rabi pulses,29200.0,16000.0,0.55
Maharashtra,Chandrapur,Kharif,2016 - 2017,Other Kharif pulses,1400.0,700.0,0.5
Maharashtra,Chandrapur,Kharif,2016 - 2017,Rice,136400.0,234000.0,1.72
Maharashtra,Chandrapur,Kharif,2016 - 2017,Sesamum,453.0,124.0,0.27
Maharashtra,Chandrapur,Kharif,2016 - 2017,Soyabean,108500.0,108300.0,1.0
Maharashtra,Chandrapur,Whole Year,2016 - 2017,Sugarcane,50.0,2000.0,40.0
Maharashtra,Chandrapur,Kharif,2016 - 2017,Urad,261.0,112.0,0.43
Maharashtra,Chandrapur,Rabi,2016 - 2017,Wheat,19900.0,25000.0,1.26
Maharashtra,Chandrapur,Rabi,2016 - 2017,Rapeseed &Mustard,400.0,200.0,0.5
Maharashtra,Chandrapur,Kharif,2017 - 2018,Arhar/Tur,40431.0,53949.0,1.33
Maharashtra,Chandrapur,Kharif,2017 - 2018,Castor seed,27.0,11.0,0.41
Maharashtra,Chandrapur,Kharif,2017 - 2018,Cotton(lint),165040.0,325200.0,1.97
Maharashtra,Chandrapur,Rabi,2017 - 2018,Gram,23900.0,15900.0,0.67
Maharashtra,Chandrapur,Rabi,2017 - 2018,Jowar,1300.0,300.0,0.23
Maharashtra,Chandrapur,Kharif,2017 - 2018,Jowar,2200.0,1300.0,0.59
Maharashtra,Chandrapur,Rabi,2017 - 2018,Linseed,400.0,100.0,0.25
Maharashtra,Chandrapur,Kharif,2017 - 2018,Maize,26.0,65.0,2.5
Maharashtra,Chandrapur,Rabi,2017 - 2018,Maize,1.0,,0.0
Maharashtra,Chandrapur,Kharif,2017 - 2018,Moong(Green Gram),608.0,213.0,0.35
Maharashtra,Chandrapur,Rabi,2017 - 2018,Other Rabi pulses,24200.0,12600.0,0.52
Maharashtra,Chandrapur,Kharif,2017 - 2018,Other Kharif pulses,730.0,100.0,0.14
Maharashtra,Chandrapur,Kharif,2017 - 2018,Rice,129400.0,92700.0,0.72
Maharashtra,Chandrapur,Kharif,2017 - 2018,Sesamum,399.0,75.0,0.19
Maharashtra,Chandrapur,Rabi,2017 - 2018,Sesamum,2.0,1.0,0.5
Maharashtra,Chandrapur,Kharif,2017 - 2018,Soyabean,65900.0,62000.0,0.94
Maharashtra,Chandrapur,Whole Year,2017 - 2018,Sugarcane,26.0,1300.0,50.0
Maharashtra,Chandrapur,Rabi,2017 - 2018,Sunflower,6.0,3.0,0.5
Maharashtra,Chandrapur,Kharif,2017 - 2018,Urad,201.0,50.0,0.25
Maharashtra,Chandrapur,Rabi,2017 - 2018,Wheat,18124.0,20300.0,1.12
Maharashtra,Chandrapur,Kharif,2017 - 2018,Other Cereals,10.0,3.0,0.3
Maharashtra,Chandrapur,Rabi,2017 - 2018,Other Cereals,130.0,100.0,0.77
Maharashtra,Chandrapur,Rabi,2017 - 2018,Rapeseed &Mustard,13.0,3.0,0.23
Maharashtra,Chandrapur,Kharif,2018 - 2019,Arhar/Tur,44322.0,48875.0,1.1
Maharashtra,Chandrapur,Kharif,2018 - 2019,Cotton(lint),153291.0,322452.0,2.1
Maharashtra,Chandrapur,Rabi,2018 - 2019,Gram,26390.0,25100.0,0.95
Maharashtra,Chandrapur,Rabi,2018 - 2019,Jowar,1330.0,900.0,0.68
Maharashtra,Chandrapur,Kharif,2018 - 2019,Jowar,1966.0,1157.0,0.59
Maharashtra,Chandrapur,Rabi,2018 - 2019,Linseed,429.0,100.0,0.23
Maharashtra,Chandrapur,Kharif,2018 - 2019,Moong(Green Gram),858.0,108.0,0.13
Maharashtra,Chandrapur,Rabi,2018 - 2019,Other Rabi pulses,30160.0,14900.0,0.49
Maharashtra,Chandrapur,Kharif,2018 - 2019,Other Kharif pulses,733.0,403.0,0.55
Maharashtra,Chandrapur,Kharif,2018 - 2019,Rice,132251.0,232195.0,1.76
Maharashtra,Chandrapur,Kharif,2018 - 2019,Sesamum,390.0,102.0,0.26
Maharashtra,Chandrapur,Kharif,2018 - 2019,Soyabean,75376.0,120538.0,1.6
Maharashtra,Chandrapur,Whole Year,2018 - 2019,Sugarcane,64.0,3840.0,60.0
Maharashtra,Chandrapur,Rabi,2018 - 2019,Wheat,17420.0,23000.0,1.32
Maharashtra,Chandrapur,Kharif,2018 - 2019,Other Cereals,221.0,124.0,0.56
Maharashtra,Chandrapur,Rabi,2018 - 2019,Other Cereals,760.0,340.0,0.45
Maharashtra,Chandrapur,Rabi,2018 - 2019,Rapeseed &Mustard,4.0,1.0,0.25
Maharashtra,Chandrapur,Kharif,2019 - 2020,Arhar/Tur,46520.0,62586.0,1.35
Maharashtra,Chandrapur,Kharif,2019 - 2020,Cotton(lint),154660.0,371371.0,2.4
Maharashtra,Chandrapur,Rabi,2019 - 2020,Gram,41619.0,34463.0,0.83
Maharashtra,Chandrapur,Rabi,2019 - 2020,Jowar,1505.0,721.0,0.48
Maharashtra,Chandrapur,Kharif,2019 - 2020,Jowar,2029.0,1559.0,0.77
Maharashtra,Chandrapur,Rabi,2019 - 2020,Linseed,1252.0,502.0,0.4
Maharashtra,Chandrapur,Kharif,2019 - 2020,Maize,17.0,29.0,1.71
Maharashtra,Chandrapur,Kharif,2019 - 2020,Moong(Green Gram),885.0,310.0,0.35
Maharashtra,Chandrapur,Rabi,2019 - 2020,Other Rabi pulses,31509.0,18118.0,0.58
Maharashtra,Chandrapur,Kharif,2019 - 2020,Other Kharif pulses,506.0,278.0,0.55
Maharashtra,Chandrapur,Kharif,2019 - 2020,Rice,138598.0,193610.0,1.4
Maharashtra,Chandrapur,Kharif,2019 - 2020,Sesamum,392.0,176.0,0.45
Maharashtra,Chandrapur,Rabi,2019 - 2020,Sesamum,16.0,7.0,0.44
Maharashtra,Chandrapur,Kharif,2019 - 2020,Soyabean,75499.0,66209.0,0.88
Maharashtra,Chandrapur,Kharif,2019 - 2020,Urad,64.0,22.0,0.34
Maharashtra,Chandrapur,Rabi,2019 - 2020,Wheat,17422.0,12553.0,0.72
Maharashtra,Chandrapur,Rabi,2019 - 2020,other oilseeds,89.0,31.0,0.35
Maharashtra,Chandrapur,Kharif,2019 - 2020,Other Cereals,19.0,13.0,0.68
Maharashtra,Chandrapur,Rabi,2019 - 2020,Other Cereals,48.0,22.0,0.46
Maharashtra,Chandrapur,Rabi,2019 - 2020,Rapeseed &Mustard,89.0,31.0,0.35
Maharashtra,Chandrapur,Kharif,2020 - 2021,Arhar/Tur,47931.74,77837.08,1.62
Maharashtra,Chandrapur,Kharif,2020 - 2021,Cotton(lint),154900.0,378400.0,2.44
Maharashtra,Chandrapur,Rabi,2020 - 2021,Gram,44587.08,41172.93,0.92
Maharashtra,Chandrapur,Rabi,2020 - 2021,Jowar,1547.49,847.34,0.55
Maharashtra,Chandrapur,Kharif,2020 - 2021,Jowar,596.53,324.63,0.54
Maharashtra,Chandrapur,Rabi,2020 - 2021,Linseed,445.85,111.04,0.25
Maharashtra,Chandrapur,Rabi,2020 - 2021,Maize,50.0,64.5,1.29
Maharashtra,Chandrapur,Kharif,2020 - 2021,Moong(Green Gram),65.33,22.18,0.34
Maharashtra,Chandrapur,Rabi,2020 - 2021,Other Rabi pulses,35264.0,18513.6,0.53
Maharashtra,Chandrapur,Kharif,2020 - 2021,Other Kharif pulses,1044.3,1494.39,1.43
Maharashtra,Chandrapur,Kharif,2020 - 2021,Rice,142764.59,194685.78,1.36
Maharashtra,Chandrapur,Rabi,2020 - 2021,Safflower,384.0,265.69,0.69
Maharashtra,Chandrapur,Kharif,2020 - 2021,Sesamum,145.37,28.84,0.2
Maharashtra,Chandrapur,Rabi,2020 - 2021,Sesamum,15.0,5.25,0.35
Maharashtra,Chandrapur,Kharif,2020 - 2021,Soyabean,81447.19,69731.09,0.86
Maharashtra,Chandrapur,Kharif,2020 - 2021,Urad,81.0,23.65,0.29
Maharashtra,Chandrapur,Rabi,2020 - 2021,Wheat,18162.18,20166.74,1.11
Maharashtra,Chandrapur,Rabi,2020 - 2021,other oilseeds,450.0,94.5,0.21
Maharashtra,Chandrapur,Kharif,2020 - 2021,Other Cereals,46.5,17.07,0.37
Maharashtra,Chandrapur,Rabi,2020 - 2021,Other Cereals,218.0,68.25,0.31
Maharashtra,Chandrapur,Kharif,2021 - 2022,Arhar/Tur,49800.35,45029.47,0.9
Maharashtra,Chandrapur,Kharif,2021 - 2022,Cotton(lint),153700.0,351200.0,2.28
Maharashtra,Chandrapur,Rabi,2021 - 2022,Gram,34522.46,32470.1,0.94
Maharashtra,Chandrapur,Rabi,2021 - 2022,Jowar,2646.88,2410.09,0.91
Maharashtra,Chandrapur,Kharif,2021 - 2022,Jowar,531.21,324.09,0.61
Maharashtra,Chandrapur,Rabi,2021 - 2022,Linseed,1075.46,532.57,0.5
Maharashtra,Chandrapur,Rabi,2021 - 2022,Maize,681.5,1483.29,2.18
Maharashtra,Chandrapur,Kharif,2021 - 2022,Moong(Green Gram),25.94,12.82,0.49
Maharashtra,Chandrapur,Rabi,2021 - 2022,Other Rabi pulses,31453.8,16513.25,0.53
Maharashtra,Chandrapur,Kharif,2021 - 2022,Other Kharif pulses,1404.0,509.65,0.36
Maharashtra,Chandrapur,Kharif,2021 - 2022,Rice,143676.03,249044.55,1.73
Maharashtra,Chandrapur,Rabi,2021 - 2022,Safflower,2286.2,1878.8,0.82
Maharashtra,Chandrapur,Kharif,2021 - 2022,Sesamum,144.34,19.73,0.14
Maharashtra,Chandrapur,Rabi,2021 - 2022,Sesamum,42.0,20.48,0.49
Maharashtra,Chandrapur,Kharif,2021 - 2022,Soyabean,82220.33,120691.23,1.47
Maharashtra,Chandrapur,Kharif,2021 - 2022,Urad,18.2,7.21,0.4
Maharashtra,Chandrapur,Rabi,2021 - 2022,Wheat,18463.38,23990.02,1.3
Maharashtra,Chandrapur,Rabi,2021 - 2022,other oilseeds,1283.6,269.56,0.21
Maharashtra,Chandrapur,Kharif,2021 - 2022,Other Cereals,866.4,360.42,0.42
Maharashtra,Chandrapur,Rabi,2021 - 2022,Other Cereals,1028.8,321.25,0.31
Maharashtra,Chandrapur,Kharif,2022 - 2023,Arhar/Tur,51520.0,91289.0,1.77
Maharashtra,Chandrapur,Kharif,2022 - 2023,Cotton(lint),152447.55,442486.06,2.9
Maharashtra,Chandrapur,Rabi,2022 - 2023,Gram,62915.17,81380.14,1.29
Maharashtra,Chandrapur,Rabi,2022 - 2023,Jowar,5508.81,3469.5,0.63
Maharashtra,Chandrapur,Kharif,2022 - 2023,Jowar,527.32,313.28,0.59
Maharashtra,Chandrapur,Rabi,2022 - 2023,Linseed,1039.97,738.07,0.71
Maharashtra,Chandrapur,Rabi,2022 - 2023,Maize,1291.87,2553.95,1.98
Maharashtra,Chandrapur,Kharif,2022 - 2023,Moong(Green Gram),16.5,6.25,0.38
Maharashtra,Chandrapur,Rabi,2022 - 2023,Other Rabi pulses,26754.7,12976.03,0.49
Maharashtra,Chandrapur,Kharif,2022 - 2023,Other Kharif pulses,1424.44,920.47,0.65
Maharashtra,Chandrapur,Kharif,2022 - 2023,Rice,149246.85,248433.75,1.66
Maharashtra,Chandrapur,Rabi,2022 - 2023,Safflower,911.5,798.42,0.88
Maharashtra,Chandrapur,Kharif,2022 - 2023,Sesamum,146.88,32.7,0.22
Maharashtra,Chandrapur,Rabi,2022 - 2023,Sesamum,42.0,14.07,0.34
Maharashtra,Chandrapur,Kharif,2022 - 2023,Soyabean,87901.0,109454.0,1.25
Maharashtra,Chandrapur,Whole Year,2022 - 2023,Sugarcane,18.0,1080.0,60.0
Maharashtra,Chandrapur,Kharif,2022 - 2023,Urad,3.2,1.48,0.46
Maharashtra,Chandrapur,Rabi,2022 - 2023,Wheat,19718.22,29963.81,1.52
Maharashtra,Chandrapur,Rabi,2022 - 2023,other oilseeds,2954.0,738.5,0.25
Maharashtra,Chandrapur,Kharif,2022 - 2023,other oilseeds,11.5,4.49,0.39
Maharashtra,Chandrapur,Kharif,2022 - 2023,Other Cereals,728.0,291.2,0.4
Maharashtra,Chandrapur,Rabi,2022 - 2023,Other Cereals,579.0,231.76,0.4
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Arhar/Tur,36100.0,12000.0,0.33
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Bajra,68500.0,44500.0,0.65
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Castor seed,1500.0,300.0,0.2
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Cotton(lint),379300.0,378400.0,1.0
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Gram,31500.0,8400.0,0.27
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Groundnut,5600.0,3000.0,0.54
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Jowar,96400.0,26000.0,0.27
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Jowar,5900.0,6300.0,1.07
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Maize,144200.0,291100.0,2.02
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Maize,5300.0,3500.0,0.66
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Moong(Green Gram),2200.0,600.0,0.27
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Niger seed,100.0,20.0,0.2
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Other Kharif pulses,400.0,40.0,0.1
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Safflower,1000.0,300.0,0.3
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Sesamum,900.0,200.0,0.22
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Small millets,800.0,200.0,0.25
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Small millets,900.0,300.0,0.33
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Soyabean,7800.0,5800.0,0.74
Maharashtra,Chhatrapati Sambhajinagar,Whole Year,2012 - 2013,Sugarcane,14800.0,630900.0,42.63
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Sunflower,600.0,300.0,0.5
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Sunflower,400.0,100.0,0.25
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2012 - 2013,Urad,1400.0,500.0,0.36
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2012 - 2013,Wheat,24300.0,21500.0,0.88
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Arhar/Tur,28600.0,26800.0,0.94
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Bajra,31000.0,38000.0,1.23
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Castor seed,200.0,100.0,0.5
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Cotton(lint),422600.0,1036100.0,2.45
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Gram,42900.0,32600.0,0.76
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Groundnut,4500.0,5300.0,1.18
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Jowar,86200.0,65400.0,0.76
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Jowar,3600.0,6500.0,1.81
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Maize,167900.0,759800.0,4.53
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Maize,6400.0,22100.0,3.45
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Moong(Green Gram),2200.0,2100.0,0.95
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Niger seed,100.0,,0.0
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Other Kharif pulses,1200.0,300.0,0.25
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Safflower,1100.0,2100.0,1.91
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Sesamum,600.0,200.0,0.33
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Small millets,2000.0,800.0,0.4
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Small millets,500.0,200.0,0.4
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Soyabean,11500.0,12500.0,1.09
Maharashtra,Chhatrapati Sambhajinagar,Whole Year,2013 - 2014,Sugarcane,14600.0,1170600.0,80.18
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Sunflower,400.0,200.0,0.5
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Sunflower,500.0,200.0,0.4
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2013 - 2014,Urad,1900.0,2200.0,1.16
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2013 - 2014,Wheat,35400.0,54200.0,1.53
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Arhar/Tur,32900.0,8700.0,0.26
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Bajra,45300.0,24200.0,0.53
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Cotton(lint),422600.0,244300.0,0.58
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Gram,41800.0,16300.0,0.39
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Groundnut,4100.0,900.0,0.22
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Jowar,107100.0,44900.0,0.42
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Jowar,3700.0,1700.0,0.46
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Maize,191700.0,175800.0,0.92
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Maize,9000.0,11400.0,1.27
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Moong(Green Gram),3700.0,800.0,0.22
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Niger seed,100.0,,0.0
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Other Rabi pulses,100.0,,0.0
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Other Kharif pulses,100.0,,0.0
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Safflower,600.0,200.0,0.33
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Small millets,1800.0,700.0,0.39
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Small millets,2900.0,600.0,0.21
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Soyabean,18700.0,8500.0,0.45
Maharashtra,Chhatrapati Sambhajinagar,Whole Year,2014 - 2015,Sugarcane,13900.0,932200.0,67.06
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Sunflower,100.0,,0.0
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2014 - 2015,Urad,1300.0,400.0,0.31
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2014 - 2015,Wheat,35400.0,33900.0,0.96
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Arhar/Tur,44600.0,12100.0,0.27
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Bajra,51900.0,22400.0,0.43
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Castor seed,50.0,10.0,0.2
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Cotton(lint),458000.0,271300.0,0.59
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Gram,46800.0,17200.0,0.37
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Groundnut,4500.0,1750.0,0.39
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Jowar,123400.0,39400.0,0.32
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Jowar,3400.0,1400.0,0.41
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Maize,212700.0,229800.0,1.08
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Maize,9400.0,10100.0,1.07
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Moong(Green Gram),4500.0,1100.0,0.24
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Niger seed,100.0,5.0,0.05
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Other Rabi pulses,5.0,1.0,0.2
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Other Kharif pulses,400.0,100.0,0.25
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Safflower,500.0,100.0,0.2
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Sesamum,500.0,30.0,0.06
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Sesamum,30.0,20.0,0.67
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Small millets,1600.0,400.0,0.25
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Small millets,5200.0,1000.0,0.19
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Soyabean,20900.0,9500.0,0.45
Maharashtra,Chhatrapati Sambhajinagar,Whole Year,2015 - 2016,Sugarcane,15300.0,670700.0,43.84
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Sunflower,100.0,3.0,0.03
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Sunflower,29.0,5.0,0.17
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2015 - 2016,Urad,1200.0,200.0,0.17
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,Wheat,32200.0,33300.0,1.03
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2015 - 2016,other oilseeds,400.0,40.0,0.1
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2016 - 2017,Arhar/Tur,60725.0,71469.0,1.18
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2016 - 2017,Bajra,52000.0,57900.0,1.11
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2016 - 2017,Castor seed,700.0,100.0,0.14
Maharashtra,Chhatrapati Sambhajinagar,Kharif,2016 - 2017,Cotton(lint),506500.0,992300.0,1.96
Maharashtra,Chhatrapati Sambhajinagar,Rabi,2016 - 2017,Gram,66400.0,73200.0,1.1
