State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Punjab,Patiala,Rabi,2016 - 2017,Barley,500.0,2600.0,5.2,2016,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,19.15032967032967,36.24379120879121,103.45000000000002,15.861318681318682
Punjab,Patiala,Kharif,2016 - 2017,Cotton(lint),1000.0,4000.0,4.0,2016,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,32.325901639344266,53.90795081967213,427.34000000000003,20.838360655737702
Punjab,Patiala,Rabi,2016 - 2017,Sunflower,700.0,1200.0,1.71,2016,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,19.15032967032967,36.24379120879121,103.45000000000002,15.861318681318682
Punjab,Patiala,Rabi,2017 - 2018,Rapeseed &Mustard,700.0,1100.0,1.57,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.93186813186813,37.30263736263736,50.49,15.794835164835163
Punjab,Patiala,Kharif,2017 - 2018,Rice,233000.0,1001000.0,4.3,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.488114754098362,56.63131147540983,567.47,20.418278688524587
Punjab,Patiala,Whole Year,2017 - 2018,Sugarcane,2000.0,204000.0,102.0,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,25.274575342465756,43.30619178082191,717.01,18.678904109589038
Punjab,Patiala,Kharif,2017 - 2018,Urad,1100.0,500.0,0.45,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.488114754098362,56.63131147540983,567.47,20.418278688524587
Punjab,Patiala,Rabi,2017 - 2018,Wheat,232000.0,1223000.0,5.27,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.93186813186813,37.30263736263736,50.49,15.794835164835163
Punjab,Patiala,Kharif,2017 - 2018,Maize,1000.0,4000.0,4.0,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.488114754098362,56.63131147540983,567.47,20.418278688524587
Punjab,Patiala,Rabi,2017 - 2018,Moong(Green Gram),400.0,400.0,1.0,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.93186813186813,37.30263736263736,50.49,15.794835164835163
Punjab,Patiala,Rabi,2017 - 2018,Barley,500.0,2700.0,5.4,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.93186813186813,37.30263736263736,50.49,15.794835164835163
Punjab,Patiala,Kharif,2017 - 2018,Cotton(lint),1000.0,4000.0,4.0,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.488114754098362,56.63131147540983,567.47,20.418278688524587
Punjab,Patiala,Rabi,2017 - 2018,Sunflower,1500.0,3100.0,2.07,2017,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.93186813186813,37.30263736263736,50.49,15.794835164835163
Punjab,Patiala,Rabi,2018 - 2019,Rapeseed &Mustard,700.0,1200.0,1.71,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Kharif,2018 - 2019,Rice,234000.0,920000.0,3.93,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.735573770491804,65.01188524590164,818.72,18.903032786885248
Punjab,Patiala,Whole Year,2018 - 2019,Sugarcane,2000.0,189000.0,94.5,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,24.774657534246575,47.52994520547945,907.95,18.407589041095893
Punjab,Patiala,Rabi,2018 - 2019,Wheat,233000.0,1275000.0,5.47,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Kharif,2018 - 2019,Maize,800.0,2000.0,2.5,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.735573770491804,65.01188524590164,818.72,18.903032786885248
Punjab,Patiala,Rabi,2018 - 2019,Moong(Green Gram),400.0,400.0,1.0,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Rabi,2018 - 2019,Peas & beans (Pulses),1600.0,2400.0,1.5,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Rabi,2018 - 2019,Barley,400.0,1800.0,4.5,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Kharif,2018 - 2019,Cotton(lint),300.0,1300.0,4.33,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.735573770491804,65.01188524590164,818.72,18.903032786885248
Punjab,Patiala,Rabi,2018 - 2019,Sunflower,1000.0,1800.0,1.8,2018,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.79934065934066,52.869230769230775,112.27000000000001,14.966483516483517
Punjab,Patiala,Rabi,2019 - 2020,Rapeseed &Mustard,700.0,1200.0,1.71,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.87448087431694,59.23879781420766,220.22,13.984972677595628
Punjab,Patiala,Kharif,2019 - 2020,Rice,235000.0,928000.0,3.95,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,32.03655737704918,58.99,609.4200000000001,20.218688524590164
Punjab,Patiala,Whole Year,2019 - 2020,Sugarcane,1600.0,134000.0,83.75,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,24.377287671232878,52.20367123287672,812.1000000000001,17.85243835616438
Punjab,Patiala,Rabi,2019 - 2020,Wheat,234000.0,1116000.0,4.77,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.87448087431694,59.23879781420766,220.22,13.984972677595628
Punjab,Patiala,Kharif,2019 - 2020,Maize,800.0,2200.0,2.75,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,32.03655737704918,58.99,609.4200000000001,20.218688524590164
Punjab,Patiala,Rabi,2019 - 2020,Moong(Green Gram),600.0,600.0,1.0,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.87448087431694,59.23879781420766,220.22,13.984972677595628
Punjab,Patiala,Rabi,2019 - 2020,Barley,300.0,1100.0,3.67,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.87448087431694,59.23879781420766,220.22,13.984972677595628
Punjab,Patiala,Kharif,2019 - 2020,Cotton(lint),100.0,500.0,5.0,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,32.03655737704918,58.99,609.4200000000001,20.218688524590164
Punjab,Patiala,Rabi,2019 - 2020,Sunflower,1100.0,1900.0,1.73,2019,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,16.87448087431694,59.23879781420766,220.22,13.984972677595628
Punjab,Patiala,Rabi,2020 - 2021,Rapeseed &Mustard,700.0,1300.0,1.86,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.889615384615382,41.378296703296705,60.32,15.604285714285714
Punjab,Patiala,Kharif,2020 - 2021,Rice,234300.0,1048000.0,4.47,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.7477868852459,60.34532786885246,536.98,21.19655737704918
Punjab,Patiala,Whole Year,2020 - 2021,Sugarcane,1500.0,122000.0,81.33,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,24.14377049180328,52.62308743169399,824.78,18.593715846994535
Punjab,Patiala,Rabi,2020 - 2021,Wheat,233700.0,1162000.0,4.97,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.889615384615382,41.378296703296705,60.32,15.604285714285714
Punjab,Patiala,Kharif,2020 - 2021,Maize,900.0,2500.0,2.78,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,31.7477868852459,60.34532786885246,536.98,21.19655737704918
Punjab,Patiala,Rabi,2020 - 2021,Barley,300.0,1200.0,4.0,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.889615384615382,41.378296703296705,60.32,15.604285714285714
Punjab,Patiala,Rabi,2020 - 2021,Sunflower,700.0,1300.0,1.86,2020,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,18.889615384615382,41.378296703296705,60.32,15.604285714285714
Punjab,Patiala,Rabi,2021 - 2022,Rapeseed &Mustard,1000.0,1500.0,1.5,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.760054945054943,57.69510989010988,175.89,15.322857142857144
Punjab,Patiala,Kharif,2021 - 2022,Rice,233700.0,1008000.0,4.31,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.967049180327866,63.960081967213114,716.05,19.91065573770492
Punjab,Patiala,Whole Year,2021 - 2022,Sugarcane,1500.0,126000.0,84.0,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,24.630082191780822,50.59164383561644,865.01,18.288630136986303
Punjab,Patiala,Rabi,2021 - 2022,Wheat,233500.0,907000.0,3.88,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.760054945054943,57.69510989010988,175.89,15.322857142857144
Punjab,Patiala,Rabi,2021 - 2022,Peas & beans (Pulses),1700.0,1800.0,1.06,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.760054945054943,57.69510989010988,175.89,15.322857142857144
Punjab,Patiala,Rabi,2021 - 2022,Barley,300.0,900.0,3.0,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.760054945054943,57.69510989010988,175.89,15.322857142857144
Punjab,Patiala,Rabi,2021 - 2022,Sunflower,300.0,500.0,1.67,2021,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.760054945054943,57.69510989010988,175.89,15.322857142857144
Punjab,Patiala,Rabi,2022 - 2023,Rapeseed &Mustard,1100.0,1800.0,1.64,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.98186813186813,55.42373626373628,123.35,14.986978021978022
Punjab,Patiala,Kharif,2022 - 2023,Rice,233600.0,966000.0,4.14,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.835491803278686,65.19204918032787,829.49,20.183360655737705
Punjab,Patiala,Whole Year,2022 - 2023,Sugarcane,1500.0,134000.0,89.33,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,24.720520547945206,55.94668493150685,1059.27,18.369890410958906
Punjab,Patiala,Rabi,2022 - 2023,Wheat,233300.0,1145100.0,4.91,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.98186813186813,55.42373626373628,123.35,14.986978021978022
Punjab,Patiala,Kharif,2022 - 2023,Maize,700.0,1900.0,2.71,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,30.835491803278686,65.19204918032787,829.49,20.183360655737705
Punjab,Patiala,Rabi,2022 - 2023,Barley,300.0,1100.0,3.67,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.98186813186813,55.42373626373628,123.35,14.986978021978022
Punjab,Patiala,Rabi,2022 - 2023,Sunflower,300.0,600.0,2.0,2022,patiala,punjab,30.23835468350009,76.32376398188177,8.2,21.7,37.3,22.2,22.7,17.98186813186813,55.42373626373628,123.35,14.986978021978022
Punjab,Rupnagar,Rabi,2012 - 2013,Gram,100.0,200.0,2.0,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,18.130769230769232,45.97472527472528,175.89,14.75032967032967
Punjab,Rupnagar,Rabi,2012 - 2013,Rapeseed &Mustard,2000.0,2000.0,1.0,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,18.130769230769232,45.97472527472528,175.89,14.75032967032967
Punjab,Rupnagar,Kharif,2012 - 2013,Rice,38000.0,145000.0,3.82,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.731475409836065,50.58959016393443,492.51,19.428934426229507
Punjab,Rupnagar,Kharif,2012 - 2013,Sesamum,200.0,100.0,0.5,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.731475409836065,50.58959016393443,492.51,19.428934426229507
Punjab,Rupnagar,Whole Year,2012 - 2013,Sugarcane,3000.0,227000.0,75.67,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,25.00579234972677,41.424125683060105,591.22,18.052158469945354
Punjab,Rupnagar,Kharif,2012 - 2013,Urad,100.0,,0.0,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.731475409836065,50.58959016393443,492.51,19.428934426229507
Punjab,Rupnagar,Rabi,2012 - 2013,Wheat,63000.0,284000.0,4.51,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,18.130769230769232,45.97472527472528,175.89,14.75032967032967
Punjab,Rupnagar,Kharif,2012 - 2013,Maize,23000.0,74000.0,3.22,2012,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.731475409836065,50.58959016393443,492.51,19.428934426229507
Punjab,Rupnagar,Rabi,2013 - 2014,Rapeseed &Mustard,2000.0,2000.0,1.0,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.992362637362636,47.98901098901098,177.42,14.025659340659342
Punjab,Rupnagar,Kharif,2013 - 2014,Rice,37000.0,128000.0,3.46,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.4922131147541,65.5194262295082,854.18,18.322622950819675
Punjab,Rupnagar,Kharif,2013 - 2014,Sesamum,100.0,,0.0,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.4922131147541,65.5194262295082,854.18,18.322622950819675
Punjab,Rupnagar,Whole Year,2013 - 2014,Sugarcane,2000.0,152000.0,76.0,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,24.534383561643832,50.13334246575343,1051.35,17.515205479452053
Punjab,Rupnagar,Rabi,2013 - 2014,Wheat,67000.0,307000.0,4.58,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.992362637362636,47.98901098901098,177.42,14.025659340659342
Punjab,Rupnagar,Kharif,2013 - 2014,Maize,23000.0,74000.0,3.22,2013,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.4922131147541,65.5194262295082,854.18,18.322622950819675
Punjab,Rupnagar,Kharif,2014 - 2015,Arhar/Tur,100.0,90.0,0.9,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.98655737704918,48.17163934426228,522.3199999999999,20.175081967213117
Punjab,Rupnagar,Rabi,2014 - 2015,Gram,100.0,140.0,1.4,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.889395604395602,50.092197802197795,240.13999999999996,14.317912087912092
Punjab,Rupnagar,Rabi,2014 - 2015,Masoor,100.0,60.0,0.6,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.889395604395602,50.092197802197795,240.13999999999996,14.317912087912092
Punjab,Rupnagar,Rabi,2014 - 2015,Rapeseed &Mustard,2000.0,2300.0,1.15,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.889395604395602,50.092197802197795,240.13999999999996,14.317912087912092
Punjab,Rupnagar,Kharif,2014 - 2015,Rice,36000.0,129000.0,3.58,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.98655737704918,48.17163934426228,522.3199999999999,20.175081967213117
Punjab,Rupnagar,Kharif,2014 - 2015,Sesamum,100.0,,0.0,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.98655737704918,48.17163934426228,522.3199999999999,20.175081967213117
Punjab,Rupnagar,Whole Year,2014 - 2015,Sugarcane,3000.0,238000.0,79.33,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,24.81578082191781,45.62490410958904,762.52,17.89745205479452
Punjab,Rupnagar,Rabi,2014 - 2015,Wheat,66000.0,266000.0,4.03,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,17.889395604395602,50.092197802197795,240.13999999999996,14.317912087912092
Punjab,Rupnagar,Kharif,2014 - 2015,Maize,20000.0,58000.0,2.9,2014,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,32.98655737704918,48.17163934426228,522.3199999999999,20.175081967213117
Punjab,Rupnagar,Kharif,2015 - 2016,Arhar/Tur,100.0,100.0,1.0,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.842131147540986,57.71860655737705,711.47,19.863852459016393
Punjab,Rupnagar,Rabi,2015 - 2016,Gram,100.0,130.0,1.3,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.44710382513661,41.55797814207651,130.03,14.982131147540983
Punjab,Rupnagar,Rabi,2015 - 2016,Rapeseed &Mustard,2000.0,2300.0,1.15,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.44710382513661,41.55797814207651,130.03,14.982131147540983
Punjab,Rupnagar,Kharif,2015 - 2016,Rice,36000.0,161000.0,4.47,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.842131147540986,57.71860655737705,711.47,19.863852459016393
Punjab,Rupnagar,Kharif,2015 - 2016,Sesamum,100.0,30.0,0.3,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.842131147540986,57.71860655737705,711.47,19.863852459016393
Punjab,Rupnagar,Whole Year,2015 - 2016,Sugarcane,3000.0,221000.0,73.67,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,24.58712328767123,49.54539726027397,1013.27,17.787479452054797
Punjab,Rupnagar,Rabi,2015 - 2016,Wheat,64000.0,274000.0,4.28,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.44710382513661,41.55797814207651,130.03,14.982131147540983
Punjab,Rupnagar,Kharif,2015 - 2016,Maize,20000.0,74000.0,3.7,2015,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.842131147540986,57.71860655737705,711.47,19.863852459016393
Punjab,Rupnagar,Kharif,2016 - 2017,Arhar/Tur,100.0,100.0,1.0,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,31.689590163934426,57.872950819672134,594.3199999999999,19.41918032786885
Punjab,Rupnagar,Rabi,2016 - 2017,Rapeseed &Mustard,2100.0,2600.0,1.24,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.22598901098901,40.239340659340655,152.72000000000003,15.208186813186815
Punjab,Rupnagar,Kharif,2016 - 2017,Rice,38000.0,172000.0,4.53,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,31.689590163934426,57.872950819672134,594.3199999999999,19.41918032786885
Punjab,Rupnagar,Kharif,2016 - 2017,Sesamum,200.0,100.0,0.5,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,31.689590163934426,57.872950819672134,594.3199999999999,19.41918032786885
Punjab,Rupnagar,Whole Year,2016 - 2017,Sugarcane,3000.0,241000.0,80.33,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,25.737732240437158,42.45734972677595,794.62,18.272677595628412
Punjab,Rupnagar,Rabi,2016 - 2017,Wheat,68000.0,328000.0,4.82,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.22598901098901,40.239340659340655,152.72000000000003,15.208186813186815
Punjab,Rupnagar,Kharif,2016 - 2017,Maize,21000.0,79000.0,3.76,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,31.689590163934426,57.872950819672134,594.3199999999999,19.41918032786885
Punjab,Rupnagar,Rabi,2016 - 2017,Barley,100.0,300.0,3.0,2016,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.22598901098901,40.239340659340655,152.72000000000003,15.208186813186815
Punjab,Rupnagar,Rabi,2017 - 2018,Rapeseed &Mustard,2000.0,2600.0,1.3,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.077802197802196,39.66395604395604,83.56,15.693846153846154
Punjab,Rupnagar,Kharif,2017 - 2018,Rice,40000.0,170000.0,4.25,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.75967213114754,61.65680327868853,772.7199999999999,19.301311475409832
Punjab,Rupnagar,Kharif,2017 - 2018,Sesamum,200.0,,0.0,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.75967213114754,61.65680327868853,772.7199999999999,19.301311475409832
Punjab,Rupnagar,Whole Year,2017 - 2018,Sugarcane,3000.0,229000.0,76.33,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,24.981424657534248,47.24219178082192,1014.8500000000001,18.00586301369863
Punjab,Rupnagar,Rabi,2017 - 2018,Wheat,67000.0,326000.0,4.87,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.077802197802196,39.66395604395604,83.56,15.693846153846154
Punjab,Rupnagar,Kharif,2017 - 2018,Maize,22000.0,91000.0,4.14,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,30.75967213114754,61.65680327868853,772.7199999999999,19.301311475409832
Punjab,Rupnagar,Rabi,2017 - 2018,Moong(Green Gram),800.0,600.0,0.75,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.077802197802196,39.66395604395604,83.56,15.693846153846154
Punjab,Rupnagar,Rabi,2017 - 2018,Barley,100.0,400.0,4.0,2017,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,19.077802197802196,39.66395604395604,83.56,15.693846153846154
Punjab,Rupnagar,Rabi,2018 - 2019,Rapeseed &Mustard,1800.0,2300.0,1.28,2018,rupnagar,punjab,31.09492492700008,76.51539290282727,7.2,26.7,21.4,34.7,13.8,16.861868131868135,56.73236263736264,216.0,14.199725274725276
