State,District,Season,Year,Crop,Area_Ha,Yield_QHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Gujarat,Ahmadabad,Kharif,2020 - 2021,Moong(Green Gram),2120.0,6.6000000000000005,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Kharif,2020 - 2021,Moth,4002.0,6.0,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Rabi,2020 - 2021,Rapeseed &Mustard,251.0,19.8,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Kharif,2020 - 2021,Rice,132795.0,23.700000000000003,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Kharif,2020 - 2021,Sesamum,1414.0,1.9,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Rabi,2020 - 2021,Tobacco,225.0,24.2,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Kharif,2020 - 2021,Urad,2518.0,6.3,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Rabi,2020 - 2021,Wheat,156462.0,26.1,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Banana,30.0,726.7,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Potato,130.0,312.1,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Rabi,2020 - 2021,Onion,89.0,295.6,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Garlic,23.0,80.0,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Sugarcane,15.0,700.0,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Kharif,2021 - 2022,Arhar/Tur,13205.0,17.0,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Bajra,1174.0,16.4,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Castor seed,50875.0,19.7,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Cotton(lint),97511.0,0.2,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Gram,58405.0,10.1,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Groundnut,161.0,22.6,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Guar seed,533.0,8.6,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moong(Green Gram),3633.0,5.4,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moth,4768.0,4.4,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Rapeseed &Mustard,3801.0,20.0,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Rice,135857.0,20.2,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Sesamum,1192.0,3.3000000000000003,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Tobacco,10.0,21.0,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Tobacco,79.0,24.700000000000003,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Urad,7107.0,6.3,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Wheat,162467.0,25.4,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Potato,115.0,309.0,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,27.584301369863017,52.08213698630137,706.77,18.349808219178083
Gujarat,Ahmadabad,Rabi,2021 - 2022,Onion,130.0,277.6,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Garlic,35.0,72.30000000000001,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,27.584301369863017,52.08213698630137,706.77,18.349808219178083
Gujarat,Ahmadabad,Kharif,2022 - 2023,Arhar/Tur,13603.0,8.6,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Bajra,116.0,17.8,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Castor seed,42461.0,21.7,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Cotton(lint),53957.0,25.6,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Gram,53877.0,9.1,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Groundnut,161.0,25.8,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Guar seed,432.0,7.1,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moong(Green Gram),2219.0,6.6000000000000005,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moth,8865.0,4.8,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Kharif pulses,37.0,6.5,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Rapeseed &Mustard,2853.0,5.5,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Rice,151525.0,28.1,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Sesamum,1052.0,2.5,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Tobacco,9.0,18.9,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Tobacco,38.0,24.700000000000003,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Urad,6910.0,6.0,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Wheat,153274.0,23.5,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Cereals,4.0,5.0,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Onion,46.0,275.4,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Soyabean,524.0,16.8,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Jowar,760.0,13.7,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Amreli,Kharif,2012 - 2013,Arhar/Tur,800.0,10.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Bajra,4300.0,3.3000000000000003,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Castor seed,3100.0,19.7,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Cotton(lint),289300.0,8.4,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Rabi,2012 - 2013,Gram,2300.0,8.7,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Kharif,2012 - 2013,Groundnut,84400.0,0.8999999999999999,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Moong(Green Gram),2200.0,4.5,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Other Kharif pulses,300.0,3.3000000000000003,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Sesamum,7400.0,1.2,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Urad,1700.0,3.5,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Rabi,2012 - 2013,Wheat,5400.0,28.5,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Rabi,2012 - 2013,Other Cereals,100.0,30.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Rabi,2012 - 2013,Onion,900.0,233.3,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Whole Year,2012 - 2013,Garlic,700.0,48.6,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.117868852459015,49.963633879781426,410.49,19.49254098360656
Gujarat,Amreli,Kharif,2012 - 2013,Maize,300.0,20.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2013 - 2014,Arhar/Tur,1235.0,8.6,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Bajra,4072.0,19.0,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Castor seed,3297.0,21.7,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Cotton(lint),347234.0,55.2,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Gram,3460.0,12.3,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Groundnut,139074.0,31.7,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Whole Year,2013 - 2014,Guar seed,285.0,8.9,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Kharif,2013 - 2014,Moong(Green Gram),2592.0,5.300000000000001,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Moth,226.0,4.8,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Other Kharif pulses,483.0,4.5,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Rapeseed &Mustard,8.0,17.5,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Sesamum,4926.0,4.6000000000000005,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Urad,2035.0,6.0,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Wheat,17955.0,39.3,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Other Cereals,1898.0,5.699999999999999,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Whole Year,2013 - 2014,Potato,158.0,265.6,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Rabi,2013 - 2014,Onion,3531.0,435.3,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Whole Year,2013 - 2014,Garlic,3015.0,49.7,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Whole Year,2013 - 2014,Sugarcane,3.0,700.0,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Kharif,2014 - 2015,Arhar/Tur,1225.0,10.9,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Bajra,4026.0,19.3,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Castor seed,1793.0,17.6,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Cotton(lint),412952.0,18.2,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Gram,364.0,14.4,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Kharif,2014 - 2015,Groundnut,69376.0,12.5,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Whole Year,2014 - 2015,Guar seed,168.0,7.7,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
Gujarat,Amreli,Kharif,2014 - 2015,Moong(Green Gram),2919.0,4.9,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Moth,140.0,4.3,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Other Kharif pulses,48.0,3.8,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Rapeseed &Mustard,13.0,18.5,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Kharif,2014 - 2015,Sesamum,7833.0,6.4,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Urad,1787.0,7.0,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Wheat,4320.0,33.5,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Rabi,2014 - 2015,Onion,781.0,295.7,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Whole Year,2014 - 2015,Garlic,483.0,55.3,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
Gujarat,Amreli,Whole Year,2014 - 2015,Sugarcane,40.0,703.5,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
